qmof_id,name,info.formula,info.formula_reduced,info.mofid.mofid,info.mofid.mofkey,info.mofid.smiles_nodes,info.mofid.smiles_linkers,info.mofid.smiles,info.mofid.topology,info.natoms,info.pld,info.lcd,info.density,info.volume,info.symmetry.spacegroup,info.symmetry.spacegroup_number,info.symmetry.spacegroup_crystal,info.symmetry.pointgroup,info.synthesized,info.source,info.doi,inputs.pbe.theory,inputs.pbe.pseudopotentials,inputs.pbe.encut,inputs.pbe.kpoints,inputs.pbe.gamma,inputs.pbe.spin,outputs.pbe.energy_total,outputs.pbe.energy_vdw,outputs.pbe.energy_elec,outputs.pbe.net_magmom,outputs.pbe.bandgap,outputs.pbe.cbm,outputs.pbe.vbm,outputs.pbe.directgap,outputs.pbe.bandgap_spins,outputs.pbe.cbm_spins,outputs.pbe.vbm_spins,outputs.pbe.directgap_spins,inputs.hle17.theory,inputs.hle17.pseudopotentials,inputs.hle17.encut,inputs.hle17.kpoints,inputs.hle17.gamma,inputs.hle17.spin,inputs.hse06_10hf.theory,inputs.hse06_10hf.pseudopotentials,inputs.hse06_10hf.encut,inputs.hse06_10hf.kpoints,inputs.hse06_10hf.gamma,inputs.hse06_10hf.spin,inputs.hse06.theory,inputs.hse06.pseudopotentials,inputs.hse06.encut,inputs.hse06.kpoints,inputs.hse06.gamma,inputs.hse06.spin,outputs.hle17.energy_total,outputs.hle17.energy_vdw,outputs.hle17.energy_elec,outputs.hle17.net_magmom,outputs.hle17.bandgap,outputs.hle17.cbm,outputs.hle17.vbm,outputs.hle17.directgap,outputs.hle17.bandgap_spins,outputs.hle17.cbm_spins,outputs.hle17.vbm_spins,outputs.hle17.directgap_spins,outputs.hse06_10hf.energy_total,outputs.hse06_10hf.energy_vdw,outputs.hse06_10hf.energy_elec,outputs.hse06_10hf.net_magmom,outputs.hse06_10hf.bandgap,outputs.hse06_10hf.cbm,outputs.hse06_10hf.vbm,outputs.hse06_10hf.directgap,outputs.hse06_10hf.bandgap_spins,outputs.hse06_10hf.cbm_spins,outputs.hse06_10hf.vbm_spins,outputs.hse06_10hf.directgap_spins,outputs.hse06.energy_total,outputs.hse06.energy_vdw,outputs.hse06.energy_elec,outputs.hse06.net_magmom,outputs.hse06.bandgap,outputs.hse06.cbm,outputs.hse06.vbm,outputs.hse06.directgap,outputs.hse06.bandgap_spins,outputs.hse06.cbm_spins,outputs.hse06.vbm_spins,outputs.hse06.directgap_spins
qmof-1749614,CARGAG_FSR,Cd4C132H104N16O20S4,CdC33H26N4O5S,,,"['[Cd]', '[OH2][Cd][OH2]']","['[O]S(=O)(=O)[O]', 'n1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1']",[Cd].[OH2][Cd][OH2].[O]S(=O)(=O)[O].n1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccncc1)c1ccc(cc1)c1ccncc1,,280,5.48357,7.11068,0.7976661795719975,5854.366300621811,P2_1/c,14,monoclinic,2/m,True,CSD,https://doi.org/10.1002/zaac.201600448,PBE-D3BJ,"['Cd 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'S 06Sep2000', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,False,-1878.54467539,-17.28744,-1861.25723539,0.0,2.063363,0.14357199999999998,-2.7697909999999997,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-97f5f79,CATDEH_FSR,Zn3C126H78N18,ZnC42H26N6,,,['[Zn]'],['c1ccc(cc1)C1=C2C=CC(=C(c3ccncc3)C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccncc1)[N]4)c1ccccc1)C=C3)[N]2'],[Zn].c1ccc(cc1)C1=C2C=CC(=C(c3ccncc3)C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccncc1)[N]4)c1ccccc1)C=C3)[N]2,,225,4.54801,6.18007,1.149174534637729,2948.2231487166764,R-3,148,trigonal,-3,True,CSD,https://doi.org/10.1039/b508135c,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002']",520,"[2, 1, 1]",True,False,-1588.04683548,-17.11631,-1570.93052548,0.0,1.582736,1.406656,-1.0260799999999999,False,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-3eec122,CECHAW_FSR,Cu3C120H72N24,CuC40H24N8,,,['[Cu]'],['n1ccc(cc1)C1=C2C=CC(=C(c3ccncc3)C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccncc1)[N]4)c1ccncc1)C=C3)[N]2'],[Cu].n1ccc(cc1)C1=C2C=CC(=C(c3ccncc3)C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccncc1)[N]4)c1ccncc1)C=C3)[N]2,,219,5.01858,7.01031,1.1270383367661103,3006.6292999361635,R-3,148,trigonal,-3,True,CSD,https://doi.org/10.1039/C7TA06658A,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002']",520,"[2, 1, 1]",True,True,-1562.20645382,-16.73783,-1545.46862382,3.0,0.979626,0.790859,-1.038767,False,"[0.9796259999999999, 1.346882]","[0.365859, 0.71467]","[-0.613767, -0.632212]","[False, True]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-4268a9c,COKNAT_FSR,Zn6C30H6O30,ZnC5HO5,,,['[Zn]'],['[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]'],[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-].[Zn],,72,5.7398,7.04774,1.5414801873701114,1334.4858516247932,R-3,148,trigonal,-3,True,CSD,https://doi.org/10.1039/C4SC02064B,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-516.78875253,-5.88542,-510.90333253,0.0,2.122917,1.197512,-1.7754050000000001,False,"[None, None]","[None, None]","[None, None]","[None, None]",HLE17//PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[3, 1, 1]",True,False,HSE06-D3BJ-HF10//PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[3, 1, 1]",True,False,HSE06-D3BJ//PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[3, 1, 1]",True,False,-6037.18218406,0.0,-6037.18218406,0.0,2.3369540000000004,-0.858115,-3.195069,False,"[None, None]","[None, None]","[None, None]","[None, None]",-559.40010698,-5.32241,-554.07769698,0.0,2.522923,0.928086,-1.594837,False,"[None, None]","[None, None]","[None, None]","[None, None]",-625.23408461,-5.32241,-619.91167461,0.0,3.107479,1.140477,-1.967002,False,"[None, None]","[None, None]","[None, None]","[None, None]"
qmof-2264c2b,COKPEZ_FSR,Mg6C30H6O30,MgC5HO5,,,['[Mg]'],['[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-]'],[Mg].[O-]C(=O)c1cc([O])c(cc1[O])C(=O)[O-],,72,5.64095,7.55118,1.224518737239785,1345.4712155389147,R-3,148,trigonal,-3,True,CSD,https://doi.org/10.1039/C4SC02064B,PBE-D3BJ,"['Mg 13Apr2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520,"[4, 1, 1]",True,False,-537.49696084,-5.73635,-531.76061084,0.0,2.019924,1.43622,-1.433704,False,"[None, None]","[None, None]","[None, None]","[None, None]",HLE17//PBE-D3BJ,"['Mg 13Apr2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[3, 1, 1]",True,False,HSE06-D3BJ-HF10//PBE-D3BJ,"['Mg 13Apr2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[3, 1, 1]",True,False,HSE06-D3BJ//PBE-D3BJ,"['Mg 13Apr2007', 'H 15Jun2001', 'C 08Apr2002', 'O 08Apr2002']",520.0,"[3, 1, 1]",True,False,-3890.90630131,0.0,-3890.90630131,0.0,2.25132,-0.613686,-2.865006,False,"[None, None]","[None, None]","[None, None]","[None, None]",-579.78384766,-5.21816,-574.56568766,0.0,2.418864,1.164627,-1.254237,False,"[None, None]","[None, None]","[None, None]","[None, None]",-644.7759313,-5.21816,-639.5577713,0.0,2.998169,1.36523,-1.632939,False,"[None, None]","[None, None]","[None, None]","[None, None]"
qmof-749e21d,CUGVUW_FSR,Cu3C66H42N36,CuC22H14N12,[Cu].n1ccc(cc1)C1=NN=C([N]1)c1cnccn1 MOFid-v1.nbo.cat0,Cu.DJDXWAVEZLNXHL.MOFkey-v1.nbo,['[Cu]'],['n1ccc(cc1)C1=NN=C([N]1)c1cnccn1'],[Cu].n1ccc(cc1)C1=NN=C([N]1)c1cnccn1,nbo,147,4.50887,6.32258,1.3206134730580197,1923.719635455592,R-3,148,trigonal,-3,True,CSD,https://doi.org/10.1039/B911955H,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002']",520,"[2, 1, 1]",True,True,-1060.35487317,-11.47128,-1048.88359317,3.0,0.880979,1.08909,-0.6418889999999999,True,"[1.704739, 1.274065]","[1.48785, 0.66409]","[-0.216889, -0.609975]","[True, True]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-aa12b02,DUBKAO_FSR,Ni4C68H40N12O16,NiC17H10N3O4,,,['[Ni]'],"['[O-]C(=O)C(=O)[O-]', '[O-]C(=O)c1cc(nc(c1)c1ccncc1)c1ccncc1']",[Ni].[O-]C(=O)C(=O)[O-].[O-]C(=O)c1cc(nc(c1)c1ccncc1)c1ccncc1,,140,5.89856,7.13772,1.1181039491355158,2251.3057962087205,C2/m,12,monoclinic,2/m,True,CSD,https://doi.org/10.1016/j.ica.2015.02.010,PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-998.82909633,-9.64508,-989.18401633,8.0,1.01626,0.785625,-1.080635,False,"[1.01626, 1.6019320000000001]","[0.360625, 0.372653]","[-0.655635, -1.229279]","[False, True]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-d77d3f0,ECAHUN_FSR,Zn6C180H144N12O24,ZnC30H24N2O4,CC(=O)[CH]C(=O)c1ccc(cc1)c1ccncc1.[Zn] MOFid-v1.nbo.cat0,Zn.MLSFYLWKGLLDPP.MOFkey-v1.nbo,['[Zn]'],['CC(=O)[CH]C(=O)c1ccc(cc1)c1ccncc1'],CC(=O)[CH]C(=O)c1ccc(cc1)c1ccncc1.[Zn],nbo,366,11.24651,12.32545,0.8469907914282255,6374.793227345775,P-3,147,trigonal,-3,True,CSD,https://doi.org/10.1039/c1cc14115e,PBE-D3BJ,"['Zn 06Sep2000', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[1, 1, 1]",True,False,-2447.81637459,-22.84817,-2424.96820459,0.0,2.08567,0.293935,-2.6417349999999997,True,"[None, None]","[None, None]","[None, None]","[None, None]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-e2af422,EJOGOZ_FSR,Cu6C102H72N12O18,CuC17H12N2O3,,,['[Cu]'],"['[O-]C(=O)c1ccccc1[O]', 'n1ccc(cc1)c1ccncc1']",[Cu].[O-]C(=O)c1ccccc1[O].n1ccc(cc1)c1ccncc1,,210,7.65379,8.42859,1.0969181262671863,3232.023644950274,R-3,148,trigonal,-3,True,CSD,https://doi.org/10.1246/cl.2003.588,PBE-D3BJ,"['Cu 22Jun2005', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-1438.06370262,-15.32477,-1422.73893262,6.0,0.939986,0.308153,-1.481833,False,"[1.441459, 1.016526]","[0.384626, -0.116847]","[-1.056833, -1.133373]","[True, False]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qmof-7d5de5b,EMAMIQ_FSR,Ni4C72H80N8O24,NiC18H20N2O6,[O-]C(=O)C=CC=CC(=O)[O-].[OH2][Ni][OH2].n1ccc(cc1)CCc1ccncc1 MOFid-v1.neb.cat0,Ni.DQRKTVIJNCVZAX.TXXHDPDFNKHHGW.MOFkey-v1.neb,['[OH2][Ni][OH2]'],"['[O-]C(=O)C=CC=CC(=O)[O-]', 'n1ccc(cc1)CCc1ccncc1']",[O-]C(=O)C=CC=CC(=O)[O-].[OH2][Ni][OH2].n1ccc(cc1)CCc1ccncc1,neb,188,5.07629,5.60033,1.26937920572311,2192.745969686929,C2/c,15,monoclinic,2/m,True,CSD,,PBE-D3BJ,"['Ni 02Aug2007', 'H 15Jun2001', 'C 08Apr2002', 'N 08Apr2002', 'O 08Apr2002']",520,"[2, 1, 1]",True,True,-1209.93388627,-12.94316,-1196.99072627,4.0,1.468039,1.447839,-0.8702,False,"[1.487191, 1.468075]","[1.041991, 1.022839]","[-0.4452, -0.445236]","[False, False]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
